time,temp_cmx,temp_cmy,temp_cmz,temp_q[Link 0],temp_q[Link 1],temp_q[Link 2],temp_q[Link 3],temp_q[Link 4],temp_q[Link 5],temp_q[reflex:base],temp_q[reflex:pad],temp_q[reflex:swivel_1],temp_q[reflex:proximal_1],temp_q[reflex:distal_1],temp_q[reflex:distal_pad_1],temp_q[reflex:proximal_pad_1],temp_q[reflex:swivel_2],temp_q[reflex:proximal_2],temp_q[reflex:distal_2],temp_q[reflex:distal_pad_2],temp_q[reflex:proximal_pad_2],temp_q[reflex:proximal_3],temp_q[reflex:distal_3],temp_q[reflex:distal_pad_3],temp_q[reflex:proximal_pad_3],temp_q[reflex:wire_1],temp_q[reflex:wire_2],temp_q[reflex:wire_3],temp_dq[Link 0],temp_dq[Link 1],temp_dq[Link 2],temp_dq[Link 3],temp_dq[Link 4],temp_dq[Link 5],temp_dq[reflex:base],temp_dq[reflex:pad],temp_dq[reflex:swivel_1],temp_dq[reflex:proximal_1],temp_dq[reflex:distal_1],temp_dq[reflex:distal_pad_1],temp_dq[reflex:proximal_pad_1],temp_dq[reflex:swivel_2],temp_dq[reflex:proximal_2],temp_dq[reflex:distal_2],temp_dq[reflex:distal_pad_2],temp_dq[reflex:proximal_pad_2],temp_dq[reflex:proximal_3],temp_dq[reflex:distal_3],temp_dq[reflex:distal_pad_3],temp_dq[reflex:proximal_pad_3],temp_dq[reflex:wire_1],temp_dq[reflex:wire_2],temp_dq[reflex:wire_3],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_q[q[0]],temp_q[q[1]],temp_q[q[2]],temp_q[q[3]],temp_q[q[4]],temp_q[q[5]],temp_q[q[6]],temp_q[q[7]],temp_q[q[8]],temp_q[q[9]],temp_q[q[10]],temp_q[q[11]],temp_q[q[12]],temp_q[q[13]],temp_q[q[14]],temp_q[q[15]],temp_q[q[16]],temp_q[q[17]],temp_q[q[18]],temp_q[q[19]],temp_q[q[20]],temp_q[q[21]],temp_q[q[22]],temp_q[q[23]],temp_q[q[24]],temp_dq[dq[0]],temp_dq[dq[1]],temp_dq[dq[2]],temp_dq[dq[3]],temp_dq[dq[4]],temp_dq[dq[5]],temp_dq[dq[6]],temp_dq[dq[7]],temp_dq[dq[8]],temp_dq[dq[9]],temp_dq[dq[10]],temp_dq[dq[11]],temp_dq[dq[12]],temp_dq[dq[13]],temp_dq[dq[14]],temp_dq[dq[15]],temp_dq[dq[16]],temp_dq[dq[17]],temp_dq[dq[18]],temp_dq[dq[19]],temp_dq[dq[20]],temp_dq[dq[21]],temp_dq[dq[22]],temp_dq[dq[23]],temp_dq[dq[24]],temp_comx,temp_comy,temp_comz,temp_x,temp_y,temp_z,temp_rx,temp_ry,temp_rz,temp_dx,temp_dy,temp_dz,temp_wx,temp_wy,temp_wz,loop_time,dt,q_u,q_u_ref,f_a,tau,tau_c,robotname
0.29,0.0128517259837,-0.155759272262,0.127877097898,-9.8294377629e-06,-0.166707477898,0.195152061721,0.0222944065279,6.28294045098,3.12847225754,0.0,0.0,-0.00336283158781,1.17302762525,0.918568208895,0.0,0.0,-0.00334078829714,1.15106058243,0.958649416466,0.0,0.0,1.15051970353,0.954809048219,0.0,0.0,0.85138011873,0.850614422646,0.850614422646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491040879388,-0.0825467856724,13.3887005586,-11.1472842123,-0.0709954471228,0.0137748019377,-0.000212778733424,1.3152787625,-0.0390295182362,1.31229029936,-0.111320969726,1.3145490966,-0.106650521511,1.28261424856,1.30179802664,1.30179802664,-1.01927328977e-05,-0.166811936079,0.195147934504,0.0241269076398,6.28294044974,3.12847225624,0.0,0.0,-0.00563425052207,1.14680315261,0.924300810639,0.0,0.0,-0.00554679156092,1.12485059843,0.973396730776,0.0,0.0,1.12426604171,0.970035973368,0.0,0.0,0.840341177331,0.839882675035,0.839882675035,-0.000642917694049,0.0193040268512,-0.00311107264082,-1.32245965565e-05,7.68698265908e-07,1.01382219307e-07,0.0,0.0,3.01312173917e-08,2.11867508554,-2.16679839404e-07,0.0,0.0,3.06312108427e-08,1.57399974252,-4.23149577156e-07,0.0,0.0,1.53724690001,-4.05964603933e-07,0.0,0.0,0.791283113088,0.750844656915,0.750844656915,-0.000921514215499,0.068648418529,0.0322031684894,-0.0362384578753,0.00782341544049,-0.0001272492464,-0.00598437998647,0.00291941424487,-2.2480383772e-05,0.000531859236779,0.000471971125819,0.000232218973776,-0.0146381371917,0.0164947621804,5.98830576137e-06,0.0178480148315,0.01,[ 1.14680315  0.92430081  1.1248506   0.97339673  1.12426604  0.97003597],[ 2.46973297  0.89916295  2.44325758  0.91401458  2.44495299  0.91300095],[ 2.80973297  2.78325758  2.78495299],[ 1.32292982 -0.05027572  1.31840699 -0.11876429  1.32068695 -0.11407004],[ 0.  0.  0.  0.  0.  0.],reflex
0.3,0.0127649011415,-0.155764306734,0.127833447442,-9.82832603416e-06,-0.166688311539,0.195151534231,0.0204057778248,6.28294045228,3.12847225783,0.0,0.0,-0.00180407621241,1.19960368962,0.915687163787,0.0,0.0,-0.00189984126104,1.17764047582,0.950007561406,0.0,0.0,1.17714913434,0.945570550944,0.0,0.0,0.868661493351,0.867797648186,0.867797648186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490529360174,0.0224499871315,13.3126606842,-10.2030690173,-0.0696929785545,0.0138239002866,-0.00038323405374,1.3263522403,-0.00996888389274,1.3262667801,-0.0699121778122,1.32876187709,-0.064651013662,0.852643275189,0.874322184307,0.874322184307,-9.8294377629e-06,-0.166707477898,0.195152061721,0.0222944065279,6.28294045098,3.12847225754,0.0,0.0,-0.00336283158781,1.17302762525,0.918568208895,0.0,0.0,-0.00334078829714,1.15106058243,0.958649416466,0.0,0.0,1.15051970353,0.954809048219,0.0,0.0,0.85138011873,0.850614422646,0.850614422646,-7.77611906622e-07,0.00160748016767,-0.00186434644841,-1.34465603314e-05,4.86899725048e-07,-1.22385856352e-07,0.0,0.0,-3.31354172761e-08,2.39984501208,-1.02071177288e-07,0.0,0.0,-2.38921287187e-08,2.18151837186,-2.38745062831e-07,0.0,0.0,2.08010850821,-2.29054518464e-07,0.0,0.0,1.64183832886,1.61999095207,1.61999095207,-0.000916024362125,0.0686532534589,0.0322054355371,-0.0362384675081,0.00782340135972,-0.000109847611148,-0.00613433401245,0.00308966838057,-2.21292973689e-05,0.000563017791379,0.000492947453751,0.000222232245307,-0.015288173052,0.0174605948677,6.10006306282e-06,0.0172860622406,0.01,[ 1.17302763  0.91856821  1.15106058  0.95864942  1.1505197   0.95480905],[ 2.50573054  0.90784221  2.48258807  0.91991607  2.48456539  0.91871968],[ 2.84573054  2.82258807  2.82456539],[ 1.33270291 -0.021452    1.33152748 -0.0774667   1.33404568 -0.07217873],[ 0.  0.  0.  0.  0.  0.],reflex
0.31,0.0126743298136,-0.155777266868,0.127801318534,-9.82706066351e-06,-0.166675316427,0.195150212306,0.0184188605948,6.28294045337,3.12847225805,0.0,0.0,-0.000692752823179,1.22657693164,0.915983432027,0.0,0.0,-0.000921902742774,1.20477008592,0.946220210031,0.0,0.0,1.20433396904,0.941174780518,0.0,0.0,0.88752375411,0.886774175302,0.886774175302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490304598864,0.0424558699758,13.2353850989,-9.20970071191,-0.068336449865,0.0138542235756,0.00211349729738,1.35436810708,0.0271047852683,1.35615327061,-0.0247306713845,1.35895824692,-0.0187357702635,0.382230931755,0.401094616548,0.401094616548,-9.82832603416e-06,-0.166688311539,0.195151534231,0.0204057778248,6.28294045228,3.12847225783,0.0,0.0,-0.00180407621241,1.19960368962,0.915687163787,0.0,0.0,-0.00189984126104,1.17764047582,0.950007561406,0.0,0.0,1.17714913434,0.945570550944,0.0,0.0,0.868661493351,0.867797648186,0.867797648186,-3.1185054001e-07,-0.00040080032154,-0.00107754876351,-1.42096841552e-05,3.60410687668e-07,-3.25034908705e-07,0.0,0.0,-7.9416114662e-08,2.50858314415,-4.36608313947e-08,0.0,0.0,-6.39476812854e-08,2.41618276631,-1.55654286793e-07,0.0,0.0,2.3092820075,-1.44884860109e-07,0.0,0.0,2.07314415641,2.07325945128,2.07325945128,-0.000910222161808,0.0686582991704,0.0322076041291,-0.0362384748821,0.00782338932034,-9.18033644622e-05,-0.00629082001889,0.00326960420374,-2.1757553231e-05,0.000594316426088,0.000514109748896,0.000212500444213,-0.0159439658511,0.0184307411483,6.20017671046e-06,0.0197501182556,0.01,[ 1.19960369  0.91568716  1.17764048  0.95000756  1.17714913  0.94557055],[ 2.55896733  0.92336702  2.53814527  0.93379436  2.54048328  0.93236953],[ 2.89896733  2.87814527  2.88048328],[ 1.35936364  0.0153597   1.36050479 -0.03242641  1.36333414 -0.02640205],[ 0.  0.  0.  0.  0.  0.],reflex
0.32,0.0125795500794,-0.155798986471,0.127783221901,-9.82605997033e-06,-0.1666698361,0.195150049306,0.0163685880191,6.28294045435,3.12847225826,0.0,0.0,-0.000177120762086,1.25412004747,0.91972058686,0.0,0.0,-0.000536594462958,1.23252385978,0.946924836968,0.0,0.0,1.23207774411,0.941754876359,0.0,0.0,0.90344423999,0.902974659058,0.902974659058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490327018686,0.107738507191,13.212427053,-8.1846497656,-0.0669147642597,0.01386625825,0.00923898009879,1.38510662343,0.0629658018038,1.3884551446,0.0171517017622,1.39158652263,0.023889493793,-0.015530721615,-0.0036352701379,-0.0036352701379,-9.82706066351e-06,-0.166675316427,0.195150212306,0.0184188605948,6.28294045337,3.12847225805,0.0,0.0,-0.000692752823179,1.22657693164,0.915983432027,0.0,0.0,-0.000921902742774,1.20477008592,0.946220210031,0.0,0.0,1.20433396904,0.941174780518,0.0,0.0,0.88752375411,0.886774175302,0.886774175302,-1.4053022086e-07,-0.00125062573482,-0.000238670694895,-1.48886972163e-05,3.03863176025e-07,-3.90246999443e-07,0.0,0.0,-0.0169097880021,2.5881374305,0.324907957739,0.0,0.0,-9.0146444054e-08,2.6980247578,-6.56508247765e-08,0.0,0.0,2.58696604843,-5.34267017294e-08,0.0,0.0,2.02590494299,2.04589550101,2.04589550101,-0.000904106153445,0.0686635575535,0.0322096767516,-0.0362384795556,0.00782337965033,-7.31086014051e-05,-0.00645389652861,0.00345926674538,-2.13650480417e-05,0.000625766105967,0.000535463561361,0.000203012142673,-0.0166056899005,0.0194055452598,6.2893503899e-06,0.0177619457245,0.01,[ 1.22657693  0.91598343  1.20477009  0.94622021  1.20433397  0.94117478],[ 2.61525535  0.9414487   2.59661423  0.95086465  2.59933134  0.9492033 ],[ 2.95525535  2.93661423  2.93933134],[ 1.38867842  0.05093054  1.39184414  0.00928888  1.39499737  0.01605704],[ 0.  0.  0.  0.  0.  0.],reflex
0.33,0.0124822271518,-0.155828539069,0.127775735043,-9.82485177608e-06,-0.166672973919,0.195148812493,0.0143500976832,6.28294045516,3.12847225845,0.0,0.0,3.97696840642e-05,1.28209565181,0.92525761,0.0,0.0,-0.000499785722452,1.26070446954,0.951126755071,0.0,0.0,1.26018202283,0.946224097019,0.0,0.0,0.913068359145,0.912963395692,0.912963395692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489498624418,0.197878037989,13.2369981698,-7.17548774623,-0.065455676596,0.0138689253557,0.00737564640024,1.40459363265,0.0887392222048,1.40953022513,0.0476171940989,1.41278962723,0.0544695458373,-0.256548067072,-0.25375262063,-0.25375262063,-9.82605997033e-06,-0.1666698361,0.195150049306,0.0163685880191,6.28294045435,3.12847225826,0.0,0.0,-0.000177120762086,1.25412004747,0.91972058686,0.0,0.0,-0.000536594462958,1.23252385978,0.946924836968,0.0,0.0,1.23207774411,0.941754876359,0.0,0.0,0.90344423999,0.902974659058,0.902974659058,-2.03158322298e-07,-0.00217748932445,-9.13181100845e-07,-1.5052457454e-05,2.8739859756e-07,-4.57060286187e-07,0.0,0.0,-0.0628665283861,2.54564330786,0.80508841302,0.0,0.0,-9.29846105606e-08,2.95017938023,1.60296620422e-08,0.0,0.0,2.70807055179,0.328229128439,0.0,0.0,1.55776823678,1.59108851833,1.59108851833,-0.000897674766242,0.0686690305545,0.0322116557781,-0.0362384810632,0.00782337269522,-5.37552856677e-05,-0.0066236238234,0.00365870447964,-2.09516672057e-05,0.000657377803531,0.000557014535498,0.000193756192586,-0.0172735224337,0.0203853515809,6.36825026919e-06,0.0192267894745,0.01,[ 1.25412005  0.91972059  1.23252386  0.94692484  1.23207774  0.94175488],[ 2.66082301  0.95792278  2.64444139  0.96671048  2.64727023  0.96498171],[ 3.00082301  2.98444139  2.98727023],[ 1.40670296  0.07640438  1.41191753  0.03957128  1.41519249  0.04645366],[ 0.  0.  0.  0.  0.  0.],reflex
0.34,0.0123812798221,-0.15589259543,0.127773526231,-9.56148899967e-06,-0.166617481571,0.195151697293,0.00519958188648,6.28293651091,3.12847234479,0.0,0.0,-0.000618819696113,1.31338357155,0.926694425611,0.0,0.0,-0.00130134830281,1.28853186029,0.958399275492,0.0,0.0,1.29153088156,0.945248226212,0.0,0.0,0.909305431874,0.909208101749,0.909208101749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112139828441,0.192667492605,13.3539991617,-0.897293337785,-0.0619612677271,0.0138023104903,-0.0012405850991,1.40389254776,0.100177394094,1.40978291644,0.0614737824912,1.41305791414,0.0679380526835,-0.163048617365,-0.16044164288,-0.16044164288,-9.82485177608e-06,-0.166672973919,0.195148812493,0.0143500976832,6.28294045516,3.12847225845,0.0,0.0,3.97696840642e-05,1.28209565181,0.92525761,0.0,0.0,-0.000499785722452,1.26070446954,0.951126755071,0.0,0.0,1.26018202283,0.946224097019,0.0,0.0,0.913068359145,0.912963395692,0.912963395692,5.74651753968e-07,-0.00292201611076,-0.000184756012359,-1.44137057293e-05,7.48334687634e-08,-4.77700194662e-07,0.0,0.0,-0.0528390906094,2.51283777661,1.14329291778,0.0,0.0,-9.03836647219e-08,3.12601844692,7.68548042984e-08,0.0,0.0,2.60749462993,0.972743882742,0.0,0.0,0.817375194544,0.854972411773,0.854972411773,-0.000890926319621,0.0686747201764,0.0322135434721,-0.0362384789147,0.0078233688186,-3.37352445852e-05,-0.00680006397339,0.00386796932611,-2.05172851846e-05,0.00068916250319,0.000578768410348,0.000184721712422,-0.0179476436258,0.0213705047832,6.43750695397e-06,0.029550075531,0.01,[ 1.28209565  0.92525761  1.26070447  0.95112676  1.26018202  0.9462241 ],[ 2.68650671  0.96903731  2.67184797  0.97774795  2.67455052  0.97610213],[ 3.02650671  3.01184797  3.01455052],[ 1.40441106  0.08755939  1.4111435   0.05324238  1.4143685   0.05975608],[ 0.  0.  0.  0.  0.  0.],reflex
0.35,0.0122862273485,-0.155920465673,0.127779474418,-1.04804409943e-05,-0.166641857334,0.195149385723,0.00480565124566,6.28293651219,3.12847234429,0.0,0.0,-0.000618819573792,1.34063323035,0.931834554741,0.0,0.0,-0.00130134813717,1.3161664278,0.963028610834,0.0,0.0,1.31901736565,0.95097381933,0.0,0.0,0.909723532473,0.909586728235,0.909586728235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523780099165,-0.249886038277,13.2872985845,-2.17053957735,-0.0605434821135,0.0138075262028,-0.00122191006232,1.36198699769,0.09136197282,1.36779895248,0.0446721033238,1.37206674116,0.0621704102924,-0.173983471605,-0.170383188954,-0.170383188954,-9.56148899967e-06,-0.166617481571,0.195151697293,0.00519958188648,6.28293651091,3.12847234479,0.0,0.0,-0.000618819696113,1.31338357155,0.926694425611,0.0,0.0,-0.00130134830281,1.28853186029,0.958399275492,0.0,0.0,1.29153088156,0.945248226212,0.0,0.0,0.909305431874,0.909208101749,0.909208101749,-0.000644484259233,-0.00564457991318,-0.00149898066032,-0.17031287272,4.81003027012e-07,1.10761273108e-07,0.0,0.0,6.59998428965e-08,2.6091867438,0.883105065293,0.0,0.0,6.52503538978e-08,2.44665255479,1.52546075132,0.0,0.0,2.61079012215,1.02111189278,0.0,0.0,0.153025032019,0.138903082779,0.138903082779,-0.00088385902307,0.0686806284802,0.0322153419896,-0.0362384725945,0.00782336840279,-1.30401641931e-05,-0.00698328086651,0.00408711665353,-2.00617658055e-05,0.000721131205645,0.000600731020142,0.00017589807438,-0.0186282366155,0.0223613499814,6.49771734149e-06,0.0180599689484,0.01,[ 1.31338357  0.92669443  1.28853186  0.95839928  1.29153088  0.94524823],[ 2.67446582  0.96593375  2.65670246  0.97653505  2.66391173  0.97215578],[ 3.01446582  2.99670246  3.00391173],[ 1.36108225  0.07847866  1.3681706   0.03627154  1.37238085  0.05381511],[ 0.  0.  0.  0.  0.  0.],reflex
0.36,0.0121922578495,-0.155941488592,0.12779212433,-9.24854803398e-06,-0.166603355344,0.195154936849,0.00011654491492,6.28293500043,3.12847891984,0.0,0.0,-0.000497786030925,1.37004497257,0.934167399524,0.0,0.0,-0.00119018511928,1.34315957058,0.965544233961,0.0,0.0,1.34862007959,0.95083504659,0.0,0.0,0.905333531994,0.905397060893,0.905397060893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461118882196,-0.0344038684799,13.185735339,-0.0589246089326,-0.0583667894159,0.0105305942485,-0.00121792944613,1.33462690271,0.0856681585255,1.33971661967,0.0393393963972,1.34359403023,0.0554332990698,-0.0646416864638,-0.0660464001482,-0.0660464001482,-1.04804409943e-05,-0.166641857334,0.195149385723,0.00480565124566,6.28293651219,3.12847234429,0.0,0.0,-0.000618819573792,1.34063323035,0.931834554741,0.0,0.0,-0.00130134813717,1.3161664278,0.963028610834,0.0,0.0,1.31901736565,0.95097381933,0.0,0.0,0.909723532473,0.909586728235,0.909586728235,-9.08224919217e-07,-3.14189153325e-07,-0.000716369749051,-0.0232942072942,3.46636602033e-07,-2.30260618167e-09,0.0,0.0,1.71387033489e-08,2.50189260952,1.0316212024,0.0,0.0,2.09914506888e-08,2.56636625791,0.766569358259,0.0,0.0,2.49756402114,1.12297653331,0.0,0.0,-1.65558122964e-07,-1.61958524262e-07,-1.61958524196e-07,-0.000876470975965,0.0686867575858,0.0322170533817,-0.0362384615605,0.00782337184943,8.33841567847e-06,-0.0071733402383,0.00431620528507,-1.95849625452e-05,0.000753294932251,0.000622908294874,0.000167274891841,-0.0193154875286,0.023358232882,6.54944637834e-06,0.0188109874725,0.01,[ 1.34063323  0.93183455  1.31616643  0.96302861  1.31901737  0.95097382],[ 2.67285912  0.96810047  2.65530134  0.97842455  2.66189202  0.97443767],[ 3.01285912  2.99530134  3.00189202],[ 1.33222589  0.07253183  1.33913491  0.03079189  1.34287465  0.0469277 ],[ 0.  0.  0.  0.  0.  0.],reflex
0.37,0.0121046723371,-0.155950319047,0.12780767242,-9.24853415962e-06,-0.166613149508,0.195153690218,0.000116544249712,6.28293500181,3.12847891971,0.0,0.0,-0.000497785883518,1.39589586006,0.938199769344,0.0,0.0,-0.0011901849339,1.36918936867,0.967578590253,0.0,0.0,1.37470457272,0.954705508929,0.0,0.0,0.905333531347,0.905397060231,0.905397060231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460601152512,-0.39343421561,13.1545635591,-0.0589422882584,-0.0570447841165,0.0105348480033,-0.00120045407032,1.292161006,0.0743934107586,1.2998477574,0.0279577466082,1.30253885649,0.0476714975257,-0.0649083468612,-0.0663162366386,-0.0663162366386,-9.24854803398e-06,-0.166603355344,0.195154936849,0.00011654491492,6.28293500043,3.12847891984,0.0,0.0,-0.000497786030925,1.37004497257,0.934167399524,0.0,0.0,-0.00119018511928,1.34315957058,0.965544233961,0.0,0.0,1.34862007959,0.95083504659,0.0,0.0,0.905333531994,0.905397060893,0.905397060893,1.68118525792e-07,-0.0040803017887,2.17312407709e-05,-1.81825795064e-06,-2.32709591478e-08,-5.74847268098e-08,0.0,0.0,3.02330029788e-09,2.77388086006,1.11403811509e-07,0.0,0.0,7.96236418202e-09,2.70797283842,3.69273958079e-08,0.0,0.0,2.73198979873,5.96327467406e-08,0.0,0.0,3.40192152875e-07,3.38792774716e-07,3.38792774716e-07,-0.000868760167331,0.068693109673,0.0322186795969,-0.0362384452439,0.00782337958021,3.04091062785e-05,-0.00737030970188,0.00455529750508,-1.90867187899e-05,0.000785664729352,0.000645306260927,0.000158842007093,-0.0200095855042,0.0243614999314,6.59322872746e-06,0.0184252262115,0.01,[ 1.37004497  0.9341674   1.34315957  0.96554423  1.34862008  0.95083505],[ 2.65847238  0.96468564  2.64150749  0.97518435  2.64951034  0.97034777],[ 2.99847238  2.98150749  2.98951034],[ 1.28842741  0.06103648  1.29834792  0.01928023  1.30089026  0.03902545],[ 0.  0.  0.  0.  0.  0.],reflex
0.38,0.0120194352808,-0.155949941257,0.127830799567,-9.24843017668e-06,-0.166613153452,0.19515594699,0.000116543663051,6.28293500316,3.12847891984,0.0,0.0,-0.000497785732539,1.42116638111,0.941899241921,0.0,0.0,-0.00119018474544,1.39464894813,0.969280285986,0.0,0.0,1.40019739603,0.958300357605,0.0,0.0,0.905333530696,0.905397059567,0.905397059567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460640032071,-0.393422015128,13.1343749839,-0.0589425820764,-0.0557589156828,0.0105407222833,-0.00118343575916,1.26538604145,0.0692650322698,1.27361289716,0.025330756855,1.27525046622,0.0426246598938,-0.0651750071568,-0.0665860730258,-0.0665860730258,-9.24853415962e-06,-0.166613149508,0.195153690218,0.000116544249712,6.28293500181,3.12847891971,0.0,0.0,-0.000497785883518,1.39589586006,0.938199769344,0.0,0.0,-0.0011901849339,1.36918936867,0.967578590253,0.0,0.0,1.37470457272,0.954705508929,0.0,0.0,0.905333531347,0.905397060231,0.905397060231,6.94403476313e-07,-3.71203681258e-07,0.000395803888887,-7.53372999403e-08,-6.77988492557e-09,2.99335687967e-08,0.0,0.0,1.5096744898e-08,2.74169953312,1.19833339696e-07,0.0,0.0,1.8873379061e-08,2.67850302413,3.67090091657e-08,0.0,0.0,2.77409541636,7.61217808787e-08,0.0,0.0,-6.48798171434e-08,-6.62873893034e-08,-6.62873893006e-08,-0.000860724475572,0.0686996869822,0.0322202224833,-0.0362384230476,0.00782339203751,5.31806747787e-05,-0.00757425877828,0.00480445906727,-1.85668680726e-05,0.000818251672577,0.000667931041767,0.00015058947933,-0.0207107227226,0.0253714984622,6.62957034877e-06,0.0216548442841,0.01,[ 1.39589586  0.93819977  1.36918937  0.96757859  1.37470457  0.95470551],[ 2.65625059  0.96605245  2.6404062   0.97584547  2.64739776  0.97163006],[ 2.99625059  2.9804062   2.98739776],[ 1.26035473  0.05570537  1.27121683  0.01653376  1.27269319  0.03384911],[ 0.  0.  0.  0.  0.  0.],reflex
0.39,0.0119363720779,-0.155949513251,0.127857583254,-9.24831487542e-06,-0.166613157395,0.195157772278,0.000116543076431,6.2829350045,3.12847891998,0.0,0.0,-0.000497785581467,1.44588817877,0.945252558458,0.0,0.0,-0.00119018455736,1.41957938147,0.970717350022,0.0,0.0,1.42513939045,0.961364004898,0.0,0.0,0.905333530043,0.9053970589,0.9053970589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460668819857,-0.393409867022,13.1443287774,-0.0589428775965,-0.0545058257339,0.0105473555764,-0.00116688567231,1.23934359059,0.0645462948087,1.24810748928,0.0231402371164,1.24868369493,0.037922213744,-0.0654416673532,-0.0668559093122,-0.0668559093122,-9.24843017668e-06,-0.166613153452,0.19515594699,0.000116543663051,6.28293500316,3.12847891984,0.0,0.0,-0.000497785732539,1.42116638111,0.941899241921,0.0,0.0,-0.00119018474544,1.39464894813,0.969280285986,0.0,0.0,1.40019739603,0.958300357605,0.0,0.0,0.905333530696,0.905397059567,0.905397059567,6.59573662289e-07,-3.74693735739e-07,0.000484873727772,-7.48944335756e-08,1.12017187869e-09,2.84628511697e-08,0.0,0.0,1.51035929781e-08,2.66996929397,1.09343949006e-07,0.0,0.0,1.8832159884e-08,2.6110693765,3.13114476569e-08,0.0,0.0,2.69353529217,6.59876913112e-08,0.0,0.0,-6.51466903891e-08,-6.65574386264e-08,-6.65574386241e-08,-0.000852361668157,0.0687064918158,0.0322216837908,-0.0362383943458,0.00782340968516,7.6662049092e-05,-0.00778525892692,0.0050637592044,-1.80252342891e-05,0.000851066871113,0.000690788858685,0.000142507572885,-0.0214190944347,0.0263885768389,6.65894999801e-06,0.0181050300598,0.01,[ 1.42116638  0.94189924  1.39464895  0.96928029  1.4001974   0.95830036],[ 2.65421663  0.96729978  2.63948604  0.97639704  2.64543992  0.97281487],[ 2.99421663  2.97948604  2.98543992],[ 1.23305025  0.05080108  1.24483709  0.0142335   1.24524253  0.02902902],[ 0.  0.  0.  0.  0.  0.],reflex
