time,temp_cmx,temp_cmy,temp_cmz,temp_q[Link 0],temp_q[Link 1],temp_q[Link 2],temp_q[Link 3],temp_q[Link 4],temp_q[Link 5],temp_q[reflex_col:base],temp_q[reflex_col:pad],temp_q[reflex_col:swivel_1],temp_q[reflex_col:proximal_1],temp_q[reflex_col:distal_1],temp_q[reflex_col:distal_pad_1],temp_q[reflex_col:proximal_pad_1],temp_q[reflex_col:swivel_2],temp_q[reflex_col:proximal_2],temp_q[reflex_col:distal_2],temp_q[reflex_col:distal_pad_2],temp_q[reflex_col:proximal_pad_2],temp_q[reflex_col:proximal_3],temp_q[reflex_col:distal_3],temp_q[reflex_col:distal_pad_3],temp_q[reflex_col:proximal_pad_3],temp_dq[Link 0],temp_dq[Link 1],temp_dq[Link 2],temp_dq[Link 3],temp_dq[Link 4],temp_dq[Link 5],temp_dq[reflex_col:base],temp_dq[reflex_col:pad],temp_dq[reflex_col:swivel_1],temp_dq[reflex_col:proximal_1],temp_dq[reflex_col:distal_1],temp_dq[reflex_col:distal_pad_1],temp_dq[reflex_col:proximal_pad_1],temp_dq[reflex_col:swivel_2],temp_dq[reflex_col:proximal_2],temp_dq[reflex_col:distal_2],temp_dq[reflex_col:distal_pad_2],temp_dq[reflex_col:proximal_pad_2],temp_dq[reflex_col:proximal_3],temp_dq[reflex_col:distal_3],temp_dq[reflex_col:distal_pad_3],temp_dq[reflex_col:proximal_pad_3],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_q[q[0]],temp_q[q[1]],temp_q[q[2]],temp_q[q[3]],temp_q[q[4]],temp_q[q[5]],temp_q[q[6]],temp_q[q[7]],temp_q[q[8]],temp_q[q[9]],temp_q[q[10]],temp_q[q[11]],temp_q[q[12]],temp_q[q[13]],temp_q[q[14]],temp_q[q[15]],temp_q[q[16]],temp_q[q[17]],temp_q[q[18]],temp_q[q[19]],temp_q[q[20]],temp_q[q[21]],temp_dq[dq[0]],temp_dq[dq[1]],temp_dq[dq[2]],temp_dq[dq[3]],temp_dq[dq[4]],temp_dq[dq[5]],temp_dq[dq[6]],temp_dq[dq[7]],temp_dq[dq[8]],temp_dq[dq[9]],temp_dq[dq[10]],temp_dq[dq[11]],temp_dq[dq[12]],temp_dq[dq[13]],temp_dq[dq[14]],temp_dq[dq[15]],temp_dq[dq[16]],temp_dq[dq[17]],temp_dq[dq[18]],temp_dq[dq[19]],temp_dq[dq[20]],temp_dq[dq[21]],temp_comx,temp_comy,temp_comz,temp_x,temp_y,temp_z,temp_rx,temp_ry,temp_rz,temp_dx,temp_dy,temp_dz,temp_wx,temp_wy,temp_wz,loop_time,dt,robotname
0.5,0.0109618152993,-0.136576484994,0.127799145097,0.0233895602663,-0.145922813725,0.197008674368,3.14159186876,0.0289179051641,3.13804781702,0.0,0.0,9.43626577765e-07,1.28041888553,0.0122292255738,0.0,0.0,5.04396524548e-12,1.28652083951,0.0172077486317,0.0,0.0,1.43429819607,1.9617028002e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9693901122,0.284885294769,11.7448965773,-1.2191127288e-05,0.936559759197,1.77243723641,-1.50181680322e-06,1.52290557233,-0.0244584511477,1.49239580245,-0.0344154972635,1.50701803926,-3.9234056004e-09,0.0235111758364,-0.14592175152,0.196887684508,3.14159186797,0.0290986425175,3.13809143817,0.0,0.0,1.05755404434e-10,1.25643368333,0.0164866094221,0.0,0.0,8.85407303031e-11,1.25489851475,0.0167409674212,0.0,0.0,1.40291298759,1.99246663612e-09,0.0,0.0,-0.0101896852433,2.72614668852e-07,0.0035563029457,7.50780191182e-08,-5.02004693431e-07,-7.43512181218e-07,0.0,0.0,5.20720226215e-11,2.99379144959,0.023913753789,0.0,0.0,2.72280103692e-11,2.99368165448,0.0048944151006,0.0,0.0,2.88768344686,7.70424524177e-09,0.0,0.0,-0.000895845172472,0.0686783251303,0.0322409684218,-0.036238495475,0.00782336354292,-4.87070455586e-06,-0.00691212057349,0.00371576877535,-2.134435342e-05,-0.000416816699377,-0.000276655436957,0.000140214961072,0.0085751132678,-0.0129199811039,-2.17430309124e-06,0.0202128887177,0.01,reflex_col
0.51,0.0106398343911,-0.136578783083,0.128063837069,0.0230344807507,-0.145926381955,0.197346895847,3.14159187033,0.0284392378338,3.1380236108,0.0,0.0,8.67175832902e-05,1.29970663007,0.00935955470126,0.0,0.0,-5.48495471264e-10,1.3117130145,0.0184056843967,0.0,0.0,1.46574789813,1.91576177144e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0854739103,0.306600586726,9.51742818592,-1.41403098723e-05,1.18345560936,1.7845633807,-0.000138015870553,1.58496684964,-0.0187191094025,1.52493492749,-0.0368113687933,1.50952101867,-3.83152354289e-09,0.0233895602663,-0.145922813725,0.197008674368,3.14159186876,0.0289179051641,3.13804781702,0.0,0.0,9.43626577765e-07,1.28041888553,0.0122292255738,0.0,0.0,5.04396524548e-12,1.28652083951,0.0172077486317,0.0,0.0,1.43429819607,1.9617028002e-09,0.0,0.0,-0.0212289454538,-0.000138825191978,0.0298082896103,6.21034216144e-08,-0.0846257721466,-2.98344894596e-07,0.0,0.0,7.79054213138e-08,1.65644725431,-1.67836098571,0.0,0.0,8.22564313755e-11,3.23390474092,9.32854828939e-08,0.0,0.0,2.75656575003,1.70834515423e-08,0.0,0.0,-0.000899841298815,0.0686756810588,0.0322423401418,-0.0362384981202,0.00782336324145,-1.28636473752e-05,-0.00683016541869,0.00359190456785,-2.16406376856e-05,-0.000385558100345,-0.000254395795501,0.000134706463056,0.00788497143946,-0.0119507778049,-1.94396756273e-06,0.0255908966064,0.01,reflex_col
0.52,0.0102724207212,-0.136584854095,0.12835477596,0.0226231871745,-0.145934893926,0.197711221077,3.14159187235,0.0279286993019,3.13798114528,0.0,0.0,0.000137266743401,1.3230522241,0.0081739102164,0.0,0.0,-1.11875930742e-09,1.33593495249,0.0157919816212,0.0,0.0,1.49735249038,1.89647852977e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537804928586,0.37601496939,7.57499099764,-1.65074825874e-05,1.80631785398,1.81954615569,-0.000218468077032,1.62673887952,-0.0163478204328,1.56232523757,-0.0315839632423,1.51047509615,-3.79295705955e-09,0.0230344807507,-0.145926381955,0.197346895847,3.14159187033,0.0284392378338,3.1380236108,0.0,0.0,8.67175832902e-05,1.29970663007,0.00935955470126,0.0,0.0,-5.48495471264e-10,1.3117130145,0.0184056843967,0.0,0.0,1.46574789813,1.91576177144e-09,0.0,0.0,-0.0423154075191,-0.000177509953062,0.0351746963642,1.78672856121e-07,-0.0853818010423,-8.19071113094e-07,0.0,0.0,0.000514682766904,2.25809366697,-0.262478704815,0.0,0.0,-2.96814104735e-08,2.53406675517,-2.69283844112e-08,0.0,0.0,2.78366946131,2.31733059408e-08,0.0,0.0,-0.000903525608299,0.0686732592302,0.0322436576503,-0.0362384995807,0.00782336356446,-2.01492081842e-05,-0.0067551006166,0.00347770812883,-2.19140492967e-05,-0.000354437793702,-0.00023219946573,0.000129355813154,0.00719683155409,-0.0109859196939,-1.72675515653e-06,0.0250978469849,0.01,reflex_col
0.53,0.0100099528213,-0.136593564711,0.128619783507,0.0223192546258,-0.145946732804,0.1980371828,3.14159187458,0.0274283691464,3.13792904797,0.0,0.0,0.000140078614977,1.34606028272,0.00703288393882,0.0,0.0,-2.36018167232e-06,1.35760823803,0.00825211692386,0.0,0.0,1.52507857679,0.00401975643767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.783295398442,0.408656140424,6.73607119789,-1.41479641855e-05,1.389369075,1.83236286735,-0.000226697855629,1.67019858642,-0.0140657678776,1.61245880984,-0.0165042338477,1.55021423211,-0.00803951287535,0.0226231871745,-0.145934893926,0.197711221077,3.14159187235,0.0279286993019,3.13798114528,0.0,0.0,0.000137266743401,1.3230522241,0.0081739102164,0.0,0.0,-1.11875930742e-09,1.33593495249,0.0157919816212,0.0,0.0,1.49735249038,1.89647852977e-09,0.0,0.0,-0.0379843895839,-0.000445991725572,0.0363852449943,3.14132361216e-07,-0.122140670537,-0.00137401993526,0.0,0.0,3.91401385759e-08,2.88454049365,7.45370387634e-09,0.0,0.0,-1.2986092297e-08,2.46688758277,-2.30748604462,0.0,0.0,2.73170985906,2.65691202372e-08,0.0,0.0,-0.00105777083547,0.0686727427196,0.0323091233714,-0.0363972614411,0.00782584313607,4.46128998815e-05,-0.00684968388653,0.00329499178845,-0.000194115071272,-0.0930676357196,0.00170106916556,0.0309547811611,-0.0813629254943,-0.0556405025836,-0.105320631238,0.0245659351349,0.01,reflex_col
0.54,0.00989885878206,-0.136614384517,0.128853751385,0.0221942466883,-0.145976447267,0.198316943662,3.14159187649,0.026688003671,3.13776617476,0.0,0.0,0.000267024653093,1.36518993254,0.00161488217151,0.0,0.0,-1.07685060735e-05,1.37893963945,0.003393403128,0.0,0.0,1.5534007381,0.00401975616219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776441696552,0.6628039786,5.55259874025,-1.49885170046e-05,2.46965597408,1.96395127511,-0.000442120510514,1.73305033729,-0.00322976434301,1.66430180276,-0.006786806256,1.58399261903,-0.00803951232438,0.0223192546258,-0.145946732804,0.1980371828,3.14159187458,0.0274283691464,3.13792904797,0.0,0.0,0.000140078614977,1.34606028272,0.00703288393882,0.0,0.0,-2.36018167232e-06,1.35760823803,0.00825211692386,0.0,0.0,1.52507857679,0.00401975643767,0.0,0.0,-0.00957725276866,-0.000180387324629,0.0284784423674,-3.30841920555e-08,-0.0554285899847,-4.90072867106e-05,0.0,0.0,-4.05370349529e-08,1.8249164109,-1.56998333003,0.0,0.0,-0.00129191956972,1.84958694231,-2.97615462406,0.0,0.0,1.87963906981,7.6618241307e-08,0.0,0.0,-0.00246722942154,0.068682843522,0.0324959308336,-0.0378764802433,0.00784280749995,0.000295024103542,-0.00838719654657,0.00244915468859,-0.0017970287102,-0.155909960744,0.000771028542996,-0.00583077203725,-0.188417182927,-0.0968130352058,-0.176626879467,0.087238073349,0.01,reflex_col
0.55,0.00986431884409,-0.136633706665,0.129148568399,0.0220811730958,-0.146006886722,0.19866848749,3.14159187821,0.0262762170456,3.13755319641,0.0,0.0,0.000409349561819,1.39015795112,0.00180540434766,0.0,0.0,-2.01541906231e-05,1.4095538014,0.00838165489731,0.0,0.0,1.5852727076,0.00401975604806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099252064852,1.1640092874,3.28404620276,-1.89188714332e-05,2.1467263303,2.24676522457,-0.000683574854281,1.76671024439,-0.00361080869532,1.669730993,-0.0167633097946,1.58227292399,-0.00803951209612,0.0221942466883,-0.145976447267,0.198316943662,3.14159187649,0.026688003671,3.13776617476,0.0,0.0,0.000267024653093,1.36518993254,0.00161488217151,0.0,0.0,-1.07685060735e-05,1.37893963945,0.003393403128,0.0,0.0,1.5534007381,0.00401975616219,0.0,0.0,-0.0189245301339,-0.00123604961699,0.0263269109731,-4.45329502476e-08,-0.126438017461,-0.00506231109625,0.0,0.0,-6.72332508764e-09,2.19233848798,-0.235651152663,0.0,0.0,-0.00207429179905,2.4418610159,-9.08291615254e-08,0.0,0.0,2.79049593677,6.2696745573e-09,0.0,0.0,-0.00396980741201,0.0685803756751,0.0327527027349,-0.0394843068648,0.00775641934723,0.000637440219802,-0.010094621009,0.00193716988132,-0.00380572959099,-0.141220383476,-0.0134192031359,0.0191721905045,-0.148173881909,-0.0245352243954,-0.20995375669,0.0317430496216,0.01,reflex_col
0.56,0.00988933706803,-0.136646641996,0.129343155461,0.0220284492938,-0.146027403586,0.198896003348,3.14159187856,0.0259813365476,3.13741048823,0.0,0.0,0.000409349389964,1.41146043843,0.000184440546557,0.0,0.0,-2.54681407066e-05,1.44278661023,0.017486290793,0.0,0.0,1.61714406824,0.00401975595008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734882531817,0.808630866018,3.69440209927,-1.36711876412e-05,2.57472650355,2.09122802946,-0.000692031975221,1.81869780787,-0.000368881093115,1.66206694887,-0.0349725815859,1.58055931763,-0.00803951190016,0.0220811730958,-0.146006886722,0.19866848749,3.14159187821,0.0262762170456,3.13755319641,0.0,0.0,0.000409349561819,1.39015795112,0.00180540434766,0.0,0.0,-2.01541906231e-05,1.4095538014,0.00838165489731,0.0,0.0,1.5852727076,0.00401975604806,0.0,0.0,-0.00649911533646,-0.00472600861802,0.0314367134061,2.62256354023e-07,-0.0735544324359,-0.0226928147482,0.0,0.0,8.78031679526e-08,2.19273265331,3.79142149232e-07,0.0,0.0,-1.75197855114e-08,3.38567926595,2.53960741325e-07,0.0,0.0,2.94554526369,1.25776029591e-08,0.0,0.0,-0.00537274102524,0.0684311879377,0.0329178439477,-0.0410251551769,0.0076422758144,0.000889154477414,-0.0115209965182,0.00193764745427,-0.00607959956287,-0.131319454094,-0.0166372057251,0.0113905651834,-0.119504748059,0.0273492160563,-0.237092882244,0.0231189727783,0.01,reflex_col
0.57,0.00986084418989,-0.13666381336,0.129522020402,0.0219121484388,-0.146056329303,0.199096584238,3.14159187899,0.0255887489982,3.13718049864,0.0,0.0,0.000524367466545,1.43518697615,6.28292290776,0.0,0.0,-2.54681862399e-05,1.47770100033,0.0225402443613,0.0,0.0,1.64851936962,0.00401975581921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911291405818,0.868214691964,3.0136489732,-1.66329281347e-05,1.75495672691,2.20625276159,-0.000875088573951,1.85856511923,0.000524798834228,1.64599499835,-0.0450804887226,1.58380630383,-0.00803951163841,0.0220284492938,-0.146027403586,0.198896003348,3.14159187856,0.0259813365476,3.13741048823,0.0,0.0,0.000409349389964,1.41146043843,0.000184440546557,0.0,0.0,-2.54681407066e-05,1.44278661023,0.017486290793,0.0,0.0,1.61714406824,0.00401975595008,0.0,0.0,-0.0102193199732,-0.000146232106896,0.0159585234815,-2.79998247553e-07,-0.101608964879,-1.62258832432e-06,0.0,0.0,-8.53979634592e-08,1.54438213628,-2.14663967161,0.0,0.0,-2.14992686322e-09,3.03528929502,2.2588256296,0.0,0.0,2.80593797459,7.2047305899e-09,0.0,0.0,-0.00677601619659,0.0682599844451,0.033037793045,-0.0426008224466,0.00752184477752,0.00110528503147,-0.0128643712027,0.00235366868873,-0.00870249289624,-0.134792422718,-0.0198232617359,0.00730144072656,-0.113927629815,0.0675258277809,-0.272763340537,0.021143913269,0.01,reflex_col
0.58,0.0100016946574,-0.136655200566,0.129676961621,0.0219160618021,-0.146059094041,0.199262140791,3.14159188078,0.0254676085796,3.13692239248,0.0,0.0,0.000524367526404,1.46706381116,0.00986851943394,0.0,0.0,-2.54682222813e-05,1.5122400271,0.0256133267445,0.0,0.0,1.68102195733,0.00401975570896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523295683453,0.986536505522,2.38531467688,-1.83398548854e-05,1.81555056923,2.34066808156,-0.00087508872658,1.85768094419,-0.0197370388679,1.63179986452,-0.051226653489,1.57578042666,-0.00803951141792,0.0219121484388,-0.146056329303,0.199096584238,3.14159187899,0.0255887489982,3.13718049864,0.0,0.0,0.000524367466545,1.43518697615,6.28292290776,0.0,0.0,-2.54681862399e-05,1.47770100033,0.0225402443613,0.0,0.0,1.64851936962,0.00401975581921,0.0,0.0,-0.00616836339774,0.00070439311652,0.0127379752446,-5.23490898597e-09,-9.46279514792e-07,-2.4666811514e-06,0.0,0.0,-1.90319446614e-08,4.15160629753,2.81616557629e-07,0.0,0.0,-1.11143895084e-08,3.1185459498,0.846247337586,0.0,0.0,3.06297429234,1.37650419951e-08,0.0,0.0,-0.00805962152741,0.0681323468425,0.0330915378228,-0.0440877245417,0.0074754196229,0.00123347142455,-0.0135819612891,0.00322945476471,-0.0115950512305,-0.117029643715,-0.0105199550879,0.000277697643039,-0.0289328634949,0.0971230436407,-0.300352332837,0.0455758571625,0.01,reflex_col
0.59,0.010095939979,-0.13665593726,0.129751453453,0.0218900186524,-0.146064103741,0.199325970414,3.14159188203,0.0253232578185,3.13683093005,0.0,0.0,0.000524367530851,1.49718847351,0.0108952369548,0.0,0.0,-2.54682578369e-05,1.54644415269,0.0277046028607,0.0,0.0,1.71302268525,0.00401975558648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942890671405,1.00081196993,2.93016142291,-1.94372931362e-05,1.8877420076,2.38106822942,-0.000875088790246,1.86555763246,-0.0217904739096,1.61927923654,-0.0554092057214,1.5727731475,-0.00803951117296,0.0219160618021,-0.146059094041,0.199262140791,3.14159188078,0.0254676085796,3.13692239248,0.0,0.0,0.000524367526404,1.46706381116,0.00986851943394,0.0,0.0,-2.54682222813e-05,1.5122400271,0.0256133267445,0.0,0.0,1.68102195733,0.00401975570896,0.0,0.0,-0.00248401848905,-0.000340398540898,0.0107442599602,7.59802393594e-08,-1.51745619687e-06,-0.000536398894266,0.0,0.0,-7.5002368339e-09,2.44639830834,3.65725041362e-08,0.0,0.0,-3.52898375895e-09,3.144979607,0.594358807371,0.0,0.0,3.02046927914,-4.80170125883e-09,0.0,0.0,-0.00920736198091,0.068009538604,0.0330476809695,-0.0454630230499,0.00746980436065,0.00122487406372,-0.0135493230146,0.00428314568117,-0.0148010373064,-0.103688618725,-0.0139931421408,-0.0103253527659,0.0437530875226,0.112960000796,-0.331880262098,0.0823519229889,0.01,reflex_col
0.6,0.0102021999855,-0.136654330867,0.129724234589,0.0218541541711,-0.146068354378,0.199262104641,3.14159188362,0.0252820909683,3.13670069468,0.0,0.0,0.000524367554312,1.53207145132,0.0140954217511,0.0,0.0,-2.54682910565e-05,1.58018681883,0.027847157269,0.0,0.0,1.7454388919,0.00401975547331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804177701391,0.998938370448,4.95839398419,-2.03173510233e-05,1.90833450705,2.71106830664,-0.000875088880456,1.84964274342,-0.0281908435021,1.60906590585,-0.055694314538,1.56561108099,-0.00803951094661,0.0218900186524,-0.146064103741,0.199325970414,3.14159188203,0.0253232578185,3.13683093005,0.0,0.0,0.000524367530851,1.49718847351,0.0108952369548,0.0,0.0,-2.54682578369e-05,1.54644415269,0.0277046028607,0.0,0.0,1.71302268525,0.00401975558648,0.0,0.0,-0.00537774684392,-0.000232474275828,0.00210496336714,1.23107775008e-07,-1.25781031971e-06,-9.19857350304e-07,0.0,0.0,3.3580429253e-09,2.93323508885,0.1091634929,0.0,0.0,-3.59954615251e-09,3.20329664024,0.15423836935,0.0,0.0,3.01690952084,-6.39060049323e-09,0.0,0.0,-0.0101362388937,0.0678499256599,0.0328761644687,-0.046640724724,0.00746496205872,0.00104375792578,-0.0126476082315,0.00555101524893,-0.0182544538571,-0.0810301498904,-0.0176579480253,-0.0231651801965,0.131326086884,0.133400109409,-0.356928889656,0.0244209766388,0.01,reflex_col
0.61,0.0103554541002,-0.136646700708,0.129506945499,0.0218462288981,-0.146064527132,0.198964003852,3.14159188487,0.0252692107802,3.13660434629,0.0,0.0,0.00052436750329,1.57005920461,0.0239201428819,0.0,0.0,-2.54683280101e-05,1.61364397449,0.0278471581684,0.0,0.0,1.77773213681,0.00401975536243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500906691598,0.976941115762,9.01097829009,-2.15438516523e-05,1.91478296689,2.63078942206,-0.000875088858065,1.81820397693,-0.0478402857638,1.60028012754,-0.0556943163367,1.55967863186,-0.00803951072486,0.0218541541711,-0.146068354378,0.199262104641,3.14159188362,0.0252820909683,3.13670069468,0.0,0.0,0.000524367554312,1.53207145132,0.0140954217511,0.0,0.0,-2.54682910565e-05,1.58018681883,0.027847157269,0.0,0.0,1.7454388919,0.00401975547331,0.0,0.0,-0.00219729044368,-1.00752521843e-06,-0.0149834336875,1.31428314003e-07,-2.59096150783e-07,-0.026486750578,0.0,0.0,-1.80583500215e-09,3.43535548165,0.748570300363,0.0,0.0,-1.26870876478e-09,3.22050902455,9.33833503858e-08,0.0,0.0,2.99591005253,-2.60846899636e-09,0.0,0.0,-0.010797136327,0.067652893237,0.0325701279662,-0.0475710422329,0.00746160750046,0.000681064214257,-0.010829805841,0.00704080608086,-0.0219428237664,-0.0579444658202,-0.0213448859028,-0.0364710811223,0.222136360348,0.154059615039,-0.381909490644,0.0643751621246,0.01,reflex_col
0.62,0.0105423870081,-0.136644105457,0.129176454154,0.021865543401,-0.146062631849,0.198524393391,3.14159188599,0.0252805117306,3.13658159007,0.0,0.0,0.000524367438973,1.60867473866,0.0320608051406,0.0,0.0,-2.54683642869e-05,1.64687507328,0.0278471590277,0.0,0.0,1.80787023747,0.00401975528707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33117982243,0.923745853403,11.3822924749,-2.18918881476e-05,1.90915008655,2.50581190158,-0.000875088813439,1.78362630669,-0.0641216102811,1.59262463358,-0.0556943180554,1.57529762534,-0.00803951057413,0.0218462288981,-0.146064527132,0.198964003852,3.14159188487,0.0252692107802,3.13660434629,0.0,0.0,0.00052436750329,1.57005920461,0.0239201428819,0.0,0.0,-2.54683280101e-05,1.61364397449,0.0278471581684,0.0,0.0,1.77773213681,0.00401975536243,0.0,0.0,0.00123180840931,2.78008002035e-05,-0.0406034387017,1.91750771063e-07,8.18334628558e-07,-0.0136389755158,0.0,0.0,-5.37388392151e-09,3.24062667282,2.36371036556,0.0,0.0,-3.22607760937e-09,3.18732364686,8.95437208825e-08,0.0,0.0,2.97229280671,-1.29784352154e-08,0.0,0.0,-0.0113848415461,0.0676102490377,0.0324349654679,-0.0484234693941,0.00764921803168,0.000418747249692,-0.00827504046409,0.00779363206345,-0.025962433399,-0.0442786241235,0.0196632651479,0.0337745099672,0.237953820348,-0.0410716099782,-0.40108242417,0.0789289474487,0.01,reflex_col
0.63,0.0107121951863,-0.136636960077,0.128889292187,0.0218783196502,-0.14605645331,0.198124336082,3.14159188701,0.0252924424268,3.13654488551,0.0,0.0,0.000524367376219,1.64619826049,0.0353201671975,0.0,0.0,-2.54683997927e-05,1.67991112874,0.0278471598544,0.0,0.0,1.83826434252,0.00401975509378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465314954843,0.807825200798,12.5712568346,-2.17659521616e-05,1.90320691476,2.52418654973,-0.000875088770072,1.75450869755,-0.0706403343949,1.58594435628,-0.0556943197087,1.58835657477,-0.00803951018757,0.021865543401,-0.146062631849,0.198524393391,3.14159188599,0.0252805117306,3.13658159007,0.0,0.0,0.000524367438973,1.60867473866,0.0320608051406,0.0,0.0,-2.54683642869e-05,1.64687507328,0.0278471590277,0.0,0.0,1.80787023747,0.00401975528707,0.0,0.0,0.00196346959633,0.000465184192809,-0.0423348725756,1.7061564002e-07,9.69403843183e-07,-9.08653681469e-07,0.0,0.0,-6.0408153914e-09,3.36745830806,1.29876306731,0.0,0.0,-3.4016799832e-09,3.16102273941,8.68511764729e-08,0.0,0.0,2.61851080169,3.71891832884e-08,0.0,0.0,-0.0120007022229,0.0678402885842,0.0325913335599,-0.0492692992379,0.00810070121456,0.000428361082256,-0.00627040084687,0.00707393484364,-0.030209292187,-0.0581869162565,0.0235394699122,0.00880840060117,0.167808423345,-0.113012325427,-0.427408607949,0.0197448730469,0.01,reflex_col
0.64,0.0106438114412,-0.136603496848,0.128664296046,0.0216775572303,-0.146019330957,0.197809993551,3.1418076859,0.0251784483764,3.13650665208,0.0,0.0,0.000524367036312,1.68307053176,0.0364638304341,0.0,0.0,0.00273899876971,1.68968185723,0.0369743978334,0.0,0.0,1.85052247864,0.012349878753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06566529231,0.556866926777,12.7181723772,-0.107928258193,1.96022757151,2.54332522758,0.00352468763274,1.7286473412,-0.0729276608682,1.69559071384,-0.0739487956667,1.78277521365,-0.0246997575059,0.0218783196502,-0.14605645331,0.198124336082,3.14159188701,0.0252924424268,3.13654488551,0.0,0.0,0.000524367376219,1.64619826049,0.0353201671975,0.0,0.0,-2.54683997927e-05,1.67991112874,0.0278471598544,0.0,0.0,1.83826434252,0.00401975509378,0.0,0.0,-1.65957624314e-05,0.00131565682464,-0.0342200352345,1.06735497389e-07,6.56002623988e-07,-6.2384357463e-07,0.0,0.0,-6.34554813738e-09,3.45936497262,0.468533928606,0.0,0.0,-3.59725748566e-09,3.14964860783,8.1952248987e-08,0.0,0.0,2.95621134896,-8.67655369774e-09,0.0,0.0,-0.0118528420248,0.0680149175111,0.0326254882652,-0.0493262833361,0.00846289032401,0.000352888813656,-0.0051535155808,0.00590054119016,-0.0342931374456,0.05866498457,0.017846013409,-0.00283734404495,0.0731875347077,-0.145134478053,-0.416251491472,0.0232620239258,0.01,reflex_col
